source_doc,eval_type,eval_method,variant,score,duration
10024,Embeddings-based,LongDocFACTScore,10065_1,-5.455092486582305,2.0388526916503906
10024,Embeddings-based,LongDocFACTScore,10066_1,-4.704817487643315,1.643796443939209
10024,Embeddings-based,LongDocFACTScore,10067_1,-4.742630811298595,1.9549269676208496
10024,Embeddings-based,LongDocFACTScore,10068_1,-4.730943182240361,1.7367877960205078
10025,Embeddings-based,LongDocFACTScore,source,-1.994749219380608,6.274048328399658
10025,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.1,-4.25286646746099,6.147305011749268
10025,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.3,-5.195863056927919,6.207739353179932
10025,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.5,-5.879670836031437,6.1916279792785645
10025,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.7,-6.40197216719389,6.26234769821167
10025,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.9,-6.767149526019429,6.338249206542969
10025,Embeddings-based,LongDocFACTScore,deleted_words_0.1,-3.949470497214276,5.575807809829712
10025,Embeddings-based,LongDocFACTScore,deleted_words_0.3,-4.927349737712315,4.177819013595581
10025,Embeddings-based,LongDocFACTScore,deleted_words_0.5,-5.717169104083892,3.435324192047119
10025,Embeddings-based,LongDocFACTScore,deleted_words_0.7,-6.307998682323255,2.401303768157959
10025,Embeddings-based,LongDocFACTScore,deleted_words_0.9,-6.932498296101888,1.2154803276062012
10025,Embeddings-based,LongDocFACTScore,inserted_sentence_0.1,-2.8352250246440662,4.315635681152344
10025,Embeddings-based,LongDocFACTScore,inserted_sentence_0.3,-3.155974695086479,4.885011196136475
10025,Embeddings-based,LongDocFACTScore,inserted_sentence_0.5,-3.6034570502251695,5.6818461418151855
10025,Embeddings-based,LongDocFACTScore,inserted_sentence_0.7,-3.760094989717534,6.36166524887085
10025,Embeddings-based,LongDocFACTScore,inserted_sentence_0.9,-3.9165741325348846,7.459545373916626
10025,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.1,-5.089184915646911,6.336934566497803
10025,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.3,-7.109539035707712,6.636981964111328
10025,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.5,-8.078846789896488,7.251022577285767
10025,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.7,-8.417728185653687,7.714709758758545
10025,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.9,-8.584544762160427,7.455013275146484
10025,Embeddings-based,LongDocFACTScore,removed_sentence_0.1,-2.5192925041797114,3.3976616859436035
10025,Embeddings-based,LongDocFACTScore,removed_sentence_0.3,-2.6568207087970914,3.0309066772460938
10025,Embeddings-based,LongDocFACTScore,removed_sentence_0.5,-2.7115585150257235,2.3038361072540283
10025,Embeddings-based,LongDocFACTScore,removed_sentence_0.7,-2.53549639582634,1.6757452487945557
10025,Embeddings-based,LongDocFACTScore,removed_sentence_0.9,-2.776445984840393,1.0547289848327637
10025,Embeddings-based,LongDocFACTScore,repeated_sentence_0.1,-2.508178264407788,3.784850835800171
10025,Embeddings-based,LongDocFACTScore,repeated_sentence_0.3,-2.5286408824435735,3.840930700302124
10025,Embeddings-based,LongDocFACTScore,repeated_sentence_0.5,-2.5328098697177435,3.8371901512145996
10025,Embeddings-based,LongDocFACTScore,repeated_sentence_0.7,-2.5328098697177435,3.8550031185150146
10025,Embeddings-based,LongDocFACTScore,repeated_sentence_0.9,-2.5328098697177435,3.8379533290863037
10025,Embeddings-based,LongDocFACTScore,10023_1,-4.472925878534413,5.359650373458862
10025,Embeddings-based,LongDocFACTScore,10024_1,-3.9381392468576846,4.961324214935303
10025,Embeddings-based,LongDocFACTScore,10050_1,-5.046072806630816,2.98679518699646
10025,Embeddings-based,LongDocFACTScore,10051_1,-5.041591093457979,3.30903697013855
10025,Embeddings-based,LongDocFACTScore,10063_1,-5.5477735757827755,1.5678551197052002
10025,Embeddings-based,LongDocFACTScore,10064_1,-5.310908731661345,1.4997668266296387
10025,Embeddings-based,LongDocFACTScore,10065_1,-5.461711908641615,2.1896042823791504
10025,Embeddings-based,LongDocFACTScore,10066_1,-4.819743046393762,1.7990827560424805
10025,Embeddings-based,LongDocFACTScore,10067_1,-4.820055477759418,2.2127058506011963
10025,Embeddings-based,LongDocFACTScore,10068_1,-4.846484733664471,1.853541612625122
10050,Embeddings-based,LongDocFACTScore,source,-2.179959467479161,4.684231758117676
10050,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.1,-4.4583123581750055,4.702744007110596
10050,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.3,-5.501293037618909,4.654301166534424
10050,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.5,-6.202630162239075,4.706847190856934
10050,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.7,-6.601427870137351,4.7538604736328125
10050,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.9,-7.058981197220938,4.745670795440674
10050,Embeddings-based,LongDocFACTScore,deleted_words_0.1,-4.435511781619145,4.450790643692017
10050,Embeddings-based,LongDocFACTScore,deleted_words_0.3,-5.333262984345599,3.9720821380615234
10050,Embeddings-based,LongDocFACTScore,deleted_words_0.5,-6.001803652445475,3.3031177520751953
10050,Embeddings-based,LongDocFACTScore,deleted_words_0.7,-6.8859437306722,2.459449291229248
10050,Embeddings-based,LongDocFACTScore,deleted_words_0.9,-7.652249654134114,1.8777711391448975
10050,Embeddings-based,LongDocFACTScore,inserted_sentence_0.1,-2.440216064453125,3.583561658859253
10050,Embeddings-based,LongDocFACTScore,inserted_sentence_0.3,-2.8632057189941404,3.951871871948242
10050,Embeddings-based,LongDocFACTScore,inserted_sentence_0.5,-3.2494334448938784,4.330191373825073
10050,Embeddings-based,LongDocFACTScore,inserted_sentence_0.7,-3.5017353693644204,4.643062114715576
10050,Embeddings-based,LongDocFACTScore,inserted_sentence_0.9,-3.7512991572248526,5.099227428436279
10050,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.1,-5.183009926761899,4.779475688934326
10050,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.3,-7.191917198044913,4.951164245605469
10050,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.5,-8.167839101382665,4.985828638076782
10050,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.7,-8.812095820903778,4.995883941650391
10050,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.9,-8.760860988071986,5.053025484085083
10050,Embeddings-based,LongDocFACTScore,removed_sentence_0.1,-2.4287107829694397,3.119619369506836
10050,Embeddings-based,LongDocFACTScore,removed_sentence_0.3,-2.231939369981939,2.841416358947754
10050,Embeddings-based,LongDocFACTScore,removed_sentence_0.5,-2.4975777864456177,2.4688591957092285
